epoch,acc,loss,lr,val_acc,val_loss
0,0.2706506420574403,0.48204935505178853,0.001,0.24139452780229478,3.483196308767841
1,0.29042045090253027,0.39299010664849976,0.001,0.09443954104148279,4.177515688697252
2,0.34653930465442573,0.3351512529840299,0.001,0.25007355104442486,3.323745519633011
3,0.446699811920939,0.2757244011917497,0.001,0.34157105030343443,2.423711499244755
4,0.5481717818178355,0.22395886834086648,0.001,0.4261547513097902,1.8041264916139688
5,0.6253131848870495,0.188021928090643,0.001,0.5939982342137838,1.2598529439983945
6,0.690377387812322,0.15661945220373508,0.001,0.6565166219222822,1.0797743702257476
7,0.7401738175396033,0.1329062967101795,0.001,0.5704619003222529,1.4243692786036326
8,0.781240213171203,0.11232402260834395,0.001,0.7125625181773299,0.9097998552232603
9,0.8087222048043832,0.09900644952428404,0.001,0.7272727277461976,0.8631509419187583
10,0.8369675854736087,0.08428438894994349,0.001,0.7433068546416935,0.8263977956477246
11,0.8570310051934755,0.07407434042712345,0.001,0.7581641657908688,0.7793617066862865
12,0.8785820544755388,0.06315913729222636,0.001,0.7759635187170372,0.7297290689140672
13,0.8918532727468809,0.056216043757022154,0.001,0.772580171182037,0.7552697493350305
14,0.9078452867696997,0.047970796738378764,0.001,0.7950867897589511,0.6642137509684382
15,0.9165753211453908,0.042663218930125646,0.001,0.7919976458931082,0.692250168439254
16,0.9296312243297038,0.036422501452619514,0.001,0.7936157690984216,0.7222988314227379
17,0.9332328532095281,0.034313308047652806,0.001,0.8093556933418447,0.6566365377785143
18,0.9360710930719743,0.03310709168759402,0.001,0.7924389528435586,0.7180172149908476
19,0.9449577199378583,0.028535224480984393,0.001,0.8009708740494468,0.7342810319886204
20,0.9523175696463485,0.025429854027733248,0.001,0.8105325092635248,0.681227878170106
21,0.9544119949890385,0.023911179710416407,0.001,0.7931744633930226,0.7396427893785913
22,0.9638466956919352,0.01989507490714777,0.001,0.811709326816047,0.6823645156949855
23,0.96729173178289,0.017734021366090563,0.001,0.8055310385758192,0.7280388800808176
24,0.9818548388963503,0.011916242030032406,0.000100000005,0.8239188000853533,0.672844387899956
25,0.9872768557150089,0.009430591876286344,0.000100000005,0.8273021479009285,0.6521514430313329
26,0.989899780882439,0.00831145668187057,0.000100000005,0.8286260661920333,0.6475641971284692
27,0.9905652991477651,0.007893041491443148,0.000100000005,0.8290673724585822,0.6530240800984645
28,0.9914461322201108,0.0073798248778259795,0.000100000005,0.8278905557477849,0.6614088026626421
29,0.9925814281800232,0.007051239949859611,0.000100000005,0.8287731682808829,0.655938054470849
30,0.9930512058372748,0.006714288838910078,0.000100000005,0.8298028829028306,0.6501595670947541
31,0.9930903538991545,0.006546539527203945,0.000100000005,0.8275963520786278,0.6609458159299134
32,0.9938928907544046,0.006272880861584087,0.000100000005,0.8323036191497841,0.6466701815902713
33,0.9940886313998135,0.0059584644965820464,0.000100000005,0.8298028834113726,0.6570747812624081
34,0.9946562794357715,0.00581325699201608,0.000100000005,0.8284789641031836,0.6601806894387523
35,0.9946758534667113,0.00563654345800039,0.000100000005,0.8331862316828821,0.6520334936636761
36,0.9955958347129403,0.005299820421036651,0.000100000005,0.8358340685456667,0.6451881297215464
37,0.9958502975631723,0.005164457670221326,0.000100000005,0.8321565163244251,0.6551392371249781
38,0.996163482655562,0.0049983223761944345,0.000100000005,0.8330391293660653,0.6564839390769851
39,0.9954392421107437,0.004876506875067566,0.000100000005,0.8324507212386337,0.6573218455750229
40,0.9964962418162259,0.004635379064158469,0.000100000005,0.8323036191497841,0.6604071198385861
41,0.996613686225872,0.004639472847561169,0.000100000005,0.8334804356326142,0.6591809912354288
42,0.9972400563733166,0.004329939423880904,0.000100000005,0.8321565170609344,0.670944839084664
43,0.9966724083933605,0.00421832375359076,1.0000001e-05,0.8324507212386337,0.6637473901025195
44,0.9971617601375538,0.004074519458426658,1.0000001e-05,0.8328920275051828,0.6615355051977209
45,0.9972596304602582,0.004079525231804046,1.0000001e-05,0.8317152107943855,0.6654730512661666
46,0.9971617601002192,0.004066225720410236,1.0000001e-05,0.834510150482529,0.660411917074318
