epoch,acc,loss,lr,val_acc,val_loss
0,0.22735280302524416,0.9030910799990916,0.001,0.03765813474551338,3.288597051449894
1,0.27299953033436514,0.5536168134216227,0.001,0.25698734922035893,2.9920698744158565
2,0.27309740064773597,0.4503599053223679,0.001,0.06310679611650485,3.278820128607799
3,0.2744284372717245,0.42799063708727686,0.001,0.13401000294204177,2.9092555202502086
4,0.27818665837106604,0.40345178306046753,0.001,0.2824360105913504,2.5941255585731358
5,0.28771922957400636,0.3760462486366848,0.001,0.28993821712268314,2.5218339959605016
6,0.31263701843125224,0.34490918198462156,0.001,0.2912621359223301,2.7400385977836805
7,0.3487511744254292,0.31490289022509593,0.001,0.27714033539276256,2.7334104877740155
8,0.4014249921143708,0.28419167787125965,0.001,0.3133274491226438,2.194254562692735
9,0.4521609771001537,0.25789749403937723,0.001,0.2999411590680125,2.653959153855187
10,0.5135648294634629,0.23207676510078348,0.001,0.3792291849141403,2.0223204171387508
11,0.5573715940001166,0.21448841087597126,0.001,0.5198587819245606,1.4149021734101312
12,0.6047408392800457,0.19548944968845716,0.001,0.4726390112459958,1.6371112816051092
13,0.6158589102092149,0.19006120980793953,0.001,0.5976757866629926,1.206386816119334
14,0.6568665830386383,0.1707934478476919,0.001,0.6147396294693275,1.1973330348896678
15,0.6809231131158202,0.16180343458337393,0.001,0.687702265442312,0.9448316718031639
16,0.7022979958207488,0.15133864613879336,0.001,0.7234480726820611,0.8919240672225706
17,0.7181921389421773,0.14366502424709632,0.001,0.7400706085291776,0.8320621991550337
18,0.7320114313678759,0.13789712612695393,0.001,0.7190350106654009,0.8934912075713018
19,0.7425031316455838,0.13172076369737556,0.001,0.7425713441974452,0.8046891775401981
20,0.7531905733527265,0.12706999779400913,0.001,0.7022653718000301,0.8868850143596192
21,0.76520905084383,0.12117208995921389,0.001,0.7222712559887997,0.8270808546534003
22,0.7726276229251487,0.11787365723694151,0.001,0.7269785230336522,0.8547767669041391
23,0.7788326024001122,0.1149675195731603,0.001,0.7691968230157433,0.7142622343018743
24,0.7666379582198705,0.12231239767478545,0.001,0.7793468672165137,0.6967294935304721
25,0.790968525103555,0.1089359236023025,0.001,0.7263901146519496,0.8228922525059654
26,0.7978977452540077,0.10506167535101625,0.001,0.7705207415172793,0.7103194081807845
27,0.8056099279674287,0.10187820221025892,0.001,0.7875845837361605,0.6620851978374671
28,0.8117953335047888,0.09824261412309174,0.001,0.7605177999489726,0.7412828000968749
29,0.8051597241731112,0.10197455599796723,0.001,0.7746395997946387,0.7041148644890916
30,0.8192139052127619,0.09471174943672987,0.001,0.7937628712924869,0.6363012953939491
31,0.8211125900593813,0.09361728081742761,0.001,0.7906737279877939,0.6260174484981021
32,0.8281396806818767,0.08997274909811337,0.001,0.7983230366079763,0.6232137502765402
33,0.8315064202383922,0.08829756920665474,0.001,0.7656663730587108,0.7547862374035531
34,0.8348927338818491,0.08744316275333336,0.001,0.7366872612046087,0.823538810233924
35,0.8396296586842511,0.08491542538924908,0.001,0.7716975587015469,0.7096693305521721
36,0.841547917412472,0.08406420029184118,0.001,0.7972933219334208,0.6319084268838175
37,0.8430159725703829,0.0821026583105055,0.001,0.7884671957607162,0.6648510049005998
38,0.84620654543776,0.08144230078911655,0.001,0.7781700501023899,0.713040467902961
39,0.8622768556403397,0.0720611183370052,0.000100000005,0.8237716978737522,0.5306999112410067
40,0.8671507986966548,0.07017269441224996,0.000100000005,0.8448072957901367,0.47445091737582773
41,0.8670529284486194,0.0693148399221647,0.000100000005,0.8446601939292542,0.47497260510903944
42,0.870439241868069,0.06862491395614978,0.000100000005,0.8371579881344308,0.4957282407629592
43,0.8701652052669065,0.06844315422372761,0.000100000005,0.8415710500634113,0.4829725300820304
44,0.8702043531981151,0.0684128823164224,0.000100000005,0.8339217412152617,0.5023627840936026
45,0.8714570936610099,0.06826894942203211,0.000100000005,0.8345101495706604,0.4997134768776979
46,0.8714766679346244,0.06765175682649768,0.000100000005,0.8411297445333716,0.4895719722566551
47,0.8740408707478933,0.06687153806525489,1.0000001e-05,0.8430420716884172,0.4778660229459585
48,0.8741387411079323,0.0666584710468329,1.0000001e-05,0.8423065612441689,0.4819554889875498
49,0.8746085184851747,0.06663815618714045,1.0000001e-05,0.8436304800438158,0.47984195267603513
50,0.8744519260696509,0.06652061831389255,1.0000001e-05,0.8417181528887703,0.4833153529565592
