epoch,acc,loss,lr,val_acc,val_loss
0,0.26900642032706173,0.5089479397353505,0.001,0.038834951456310676,4.053380819866677
1,0.2736650485763571,0.4551050703782405,0.001,0.0410414827890556,4.078239315080095
2,0.28170999068845004,0.4239259597241897,0.001,0.03942335981170932,3.7286275791820267
3,0.3192726276975943,0.35557441172127885,0.001,0.26375404530744334,2.9545837976400136
4,0.42148841205824517,0.280658344354631,0.001,0.32171226830873006,2.179172214531625
5,0.5367601004245697,0.22692613736275705,0.001,0.4018829068863311,2.0443786137522793
6,0.6155848731040358,0.19305069679718126,0.001,0.46925566338658087,1.8083894266805849
7,0.665733636228261,0.16975427448114855,0.001,0.5822300673863859,1.4396687701506699
8,0.7002231441916548,0.15363152681231834,0.001,0.5963518679597932,1.5174947008030244
9,0.7243775448342158,0.14129881557069002,0.001,0.6872609595615536,1.0197114710879347
10,0.7552262762479188,0.12613142866290106,0.001,0.6587231540353763,1.2333807793740983
11,0.7683996243458947,0.12165080792816911,0.001,0.6496028244127138,1.2130768299102783
12,0.785096304359908,0.11291941984755247,0.001,0.6868196529092141,1.1551486115905951
13,0.7977411525398073,0.10615330670149095,0.001,0.7541924098478622,0.814288376358966
14,0.8055512058186075,0.10350981260910327,0.001,0.7000588405549649,1.0972701424042874
15,0.8118736298338881,0.09964406432690681,0.001,0.7082965575831538,1.132661013295981
16,0.8249491071984792,0.09360758474197575,0.001,0.6972639006388541,1.1456901236259436
17,0.8312715313444308,0.08973902728055064,0.001,0.7355104438625177,1.031256254507044
18,0.8363803634067108,0.0874962790204446,0.001,0.7637540450794762,0.8456988599097669
19,0.8425461949317985,0.08464290578976492,0.001,0.6887319794855737,1.3295518665251995
20,0.8650367993416922,0.07203785940244062,0.000100000005,0.8105325091933812,0.6498120146381325
21,0.8719855932617426,0.0688014999125357,0.000100000005,0.8062665493006425,0.6701433807479946
22,0.8735710929599706,0.06775910016925142,0.000100000005,0.8223006769852556,0.594279305711849
23,0.8760961478420309,0.06705318797103223,0.000100000005,0.7992056492638259,0.6936364008174569
24,0.8765854994555532,0.066386276239461,0.000100000005,0.8112680200935638,0.6363168963617211
25,0.8785037580904377,0.0656905576267046,0.000100000005,0.8256840247482228,0.5920657950767737
26,0.8775837768815432,0.06529930424361702,0.000100000005,0.8293615774780064,0.5861175761008199
27,0.8804024429183898,0.06476098568302092,0.000100000005,0.8175934096335242,0.6318673016955552
28,0.8802262760052441,0.06465870562230312,0.000100000005,0.8199470428271517,0.6187586036104425
29,0.8807352021350556,0.06376160123562537,0.000100000005,0.8242130033511841,0.6043283455545112
30,0.8831428122901259,0.06368861448006909,0.000100000005,0.8175934098614914,0.6219744825931324
31,0.88282962730974,0.06304052098535498,0.000100000005,0.8252427185342817,0.605144055898346
32,0.8829666456756567,0.06285063397037807,0.000100000005,0.8184760218860473,0.6266145860142271
33,0.8870380519513907,0.06082950627406189,1.0000001e-05,0.8220064720184391,0.6185881269262201
34,0.8872337925781324,0.06120776226046949,1.0000001e-05,0.8223006767046805,0.617147834485473
35,0.8863921079036774,0.06103093858202759,1.0000001e-05,0.8234774934154778,0.6100425538542552
36,0.8867052929027305,0.060956737983853995,1.0000001e-05,0.8195057370165371,0.6297718162184499
