epoch,acc,loss,lr,val_acc,val_loss
0,0.22817491386476596,0.9060853700110654,0.001,0.03662842012356576,3.657202068024714
1,0.2719425305355465,0.5520276888444287,0.001,0.03559870550161812,3.2066755515051155
2,0.2727646413190664,0.454476744869903,0.001,0.03574580759046778,3.319779898146034
3,0.2731365486629473,0.4347171208868197,0.001,0.1040011768167108,3.1910094680348435
4,0.27462417794513433,0.4122975897423123,0.001,0.2566931450426596,2.631683706360447
5,0.2810053242492407,0.384074950559812,0.001,0.2571344513092086,2.6983676787929416
6,0.29789774505800115,0.3544937375287744,0.001,0.26757869961753455,2.5708691145820315
7,0.32847243971186973,0.32305744179281515,0.001,0.2759635186792253,2.5128972296786327
8,0.36775759465448765,0.293939259576454,0.001,0.30906148865121924,2.3244950674533422
9,0.41921782026909155,0.2668273038543805,0.001,0.35745807565917476,2.2127557246255045
10,0.47308565618810405,0.2447700445419787,0.001,0.44851426912181763,1.6789970222239146
11,0.5229995304090342,0.2252351776946125,0.001,0.554869079614394,1.367136009706052
12,0.5658080177063708,0.20800648715534892,0.001,0.5844365995783917,1.3065631066605987
13,0.601863451094378,0.19470932328827956,0.001,0.5519270370833556,1.4536413912143242
14,0.6335342937862839,0.18181269530719102,0.001,0.5864960276298433,1.2687877662113816
15,0.6524232696896991,0.17369284658849407,0.001,0.5963518683631198,1.27873405174986
16,0.6793180396479945,0.1615124518011492,0.001,0.6091497500667364,1.2690605644655073
17,0.6962691823815688,0.15371748591305653,0.001,0.7125625185806564,0.9335476973716846
18,0.7122807703606582,0.14837685558271752,0.001,0.7115328040113166,0.9223576220704304
19,0.7228116190922586,0.14125718409705976,0.001,0.6822594882776261,1.0083467073916126
20,0.7421899465905287,0.1334960752245852,0.001,0.7006472486297886,1.028795700523565
21,0.7508808328483383,0.12924779249449117,0.001,0.7436010585388179,0.8224159481245548
22,0.7591215159651854,0.12512247254351558,0.001,0.7263901144765903,0.8964084180953679
23,0.7689868463007887,0.1197016770343888,0.001,0.7672844955801227,0.7352055356796435
24,0.7767381774121006,0.11671797047764987,0.001,0.6291556339486272,1.2776750778934471
25,0.7862316002638184,0.11251059828359357,0.001,0.7443365690882818,0.8389857338961169
26,0.7930629501662357,0.10867229442853298,0.001,0.7486025302962157,0.8290565863852292
27,0.7966254307415057,0.10586317742959182,0.001,0.6952044717456776,1.0141944113672745
28,0.803574224717558,0.10325116312059533,0.001,0.7906737271986768,0.6910223690823059
29,0.8065886315864864,0.10116937224520735,0.001,0.7837599290753505,0.7470768037421733
30,0.8130480740236855,0.09929819632119756,0.001,0.7056487197909646,1.0049543731806734
31,0.8188811464627783,0.09611729676218343,0.001,0.7288908503377532,0.9195056534157181
32,0.8207602568677776,0.09422090102653312,0.001,0.7722859670569455,0.7356029848871458
33,0.8220129970506632,0.0930938688432054,0.001,0.7940570755578659,0.6789396508155973
34,0.8306647352092587,0.09032283762088958,0.001,0.7241835829860219,1.0074995857682358
35,0.8327983088378357,0.08836343661160667,0.001,0.7288908502150017,0.9652136621071192
36,0.8371046038581927,0.08664578103950096,0.001,0.7911150336405851,0.7214996404737611
37,0.8413130286865163,0.08478365996966271,0.001,0.7618417177841431,0.805216606661445
38,0.8411172877050962,0.08369744319621575,0.001,0.7411003238876345,0.9228969906561162
39,0.8439555276048769,0.08252182304439147,0.001,0.7658134745864105,0.796949390296762
40,0.8611219854628147,0.07291056844850637,0.000100000005,0.8171521033669753,0.6219052182958209
41,0.8669354840763079,0.07036025533986398,0.000100000005,0.8225948809349877,0.5870136582139451
42,0.8697541495531359,0.06931081756067395,0.000100000005,0.8321565161490658,0.5656065607148081
43,0.8693235203871114,0.06932854914913497,0.000100000005,0.8250956161648569,0.579309740165431
44,0.8707524274084735,0.06907827360686784,0.000100000005,0.824360106457118,0.5901822071806337
45,0.8714375197420738,0.06864457482497147,0.000100000005,0.8243601054400337,0.5916338435829861
46,0.8730817413277809,0.06814894085528893,0.000100000005,0.8264195357010132,0.5709238288051137
47,0.8720834638457892,0.06767978183423469,0.000100000005,0.8208296553602497,0.6077521313075004
48,0.8719855933364118,0.06797599533238532,0.000100000005,0.8343630477097779,0.5590358423850017
49,0.8739038521019672,0.06741983775776306,0.000100000005,0.833480435685222,0.5582675612228833
50,0.8742170370636858,0.0672371691501779,0.000100000005,0.8311268018076932,0.567755173535584
51,0.8749608519567877,0.06691659484356129,0.000100000005,0.8331862312795555,0.5555651906168647
52,0.8744519259949818,0.0671497030767609,0.000100000005,0.8261253310147718,0.5773172880067794
53,0.8760374257305443,0.06671289431098633,0.000100000005,0.825536922150831,0.5836541330895026
54,0.8757633888307053,0.06645364851935545,0.000100000005,0.8314210059327847,0.5713505446998538
55,0.8735906671215814,0.06628838360934955,0.000100000005,0.8308325980859281,0.5684503162738399
