epoch,acc,loss,lr,val_acc,val_loss
0,0.2641129031978055,0.5364094112235254,0.001,0.253898205354516,3.053510041614251
1,0.27268634509263723,0.47012441334887206,0.001,0.06237128567225655,5.519916397222668
2,0.27460460383019175,0.44778219621419685,0.001,0.04442483083259782,4.420167056558132
3,0.2825908237141276,0.4083845779565745,0.001,0.20932627243306856,3.099750735823566
4,0.34276150960814716,0.3360531197197565,0.001,0.2878787878787879,2.6420036800190365
5,0.44354838717144335,0.27318010265704723,0.001,0.3807002059374444,2.0237991966265514
6,0.5354486376261808,0.22832868901345935,0.001,0.4546925565773124,1.6523468703443633
7,0.6037425618913903,0.19855941984203965,0.001,0.5735510448983011,1.2933604931368412
8,0.652403695509421,0.17525926875892642,0.001,0.5956163575944566,1.3397933104768436
9,0.6893791105916722,0.15897164826776927,0.001,0.5594292438952633,1.6014521187913877
10,0.7127896960984567,0.14717441719787233,0.001,0.6331273904001758,1.1415281661225263
11,0.7292123395859765,0.1390968490890153,0.001,0.6509267428265701,1.147906437380309
12,0.7513701849845447,0.12909836472340822,0.001,0.661076787176396,1.086785650982791
13,0.7620771999386011,0.12474011734590014,0.001,0.7416887318747785,0.8572893254228745
14,0.771179141686174,0.11917680124392004,0.001,0.7234480730152438,0.9616238823284925
15,0.7845482303548897,0.1129305817996526,0.001,0.7085907622080194,0.9210972844870451
16,0.7903030065395523,0.11080160335224323,0.001,0.6725507505713718,1.1421055867413137
17,0.7942569682189674,0.10847733337332977,0.001,0.7818476018150893,0.6887242875754325
18,0.8074498904972214,0.10193684277137245,0.001,0.7340394232019883,0.8810948083666571
19,0.8138506107295974,0.09762836169279969,0.001,0.7581641658259406,0.7996820302246669
20,0.8195662387963787,0.09522524477218036,0.001,0.7908208301292514,0.7171053489750713
21,0.8239704039714346,0.09415339774195766,0.001,0.6625478082840918,1.3735562796871885
22,0.8321915125159907,0.08932558501257704,0.001,0.7899382170350034,0.7500209591605447
23,0.833561697351197,0.08865877816315322,0.001,0.8071491611498389,0.6279358938007573
24,0.8353429378441722,0.08754949060038568,0.001,0.7661076782380317,0.8009862727226668
25,0.8419393986286208,0.08474438408354103,0.001,0.7921447489288983,0.6654073154270456
26,0.8428985278433929,0.08380076171573038,0.001,0.792733156723147,0.6844460650484995
27,0.8493383962683195,0.08088423767658823,0.001,0.7766990290385339,0.7848660680398271
28,0.8480269337686073,0.08094148034964316,0.001,0.7546337160267315,0.8416698149422682
29,0.8535076729040926,0.0791191731967823,0.001,0.7184466015033492,0.9869131519710993
30,0.8719660196414831,0.0673006734610388,0.000100000005,0.8168578998556415,0.6168587062596643
31,0.8793650171691783,0.06390799489134798,0.000100000005,0.8143571636086879,0.6223175513390128
32,0.8813224238286077,0.06268819044800601,0.000100000005,0.8323036190796403,0.5671857073398926
33,0.8828492012286762,0.06237391465058567,0.000100000005,0.8237716979789678,0.5876142425409447
34,0.8834951455377316,0.06190481011350626,0.000100000005,0.8242130036843668,0.5849656832502252
35,0.883181960706684,0.06213036091572956,0.000100000005,0.8205354515683408,0.6054033689654621
36,0.885550422687871,0.06101914097149843,0.000100000005,0.8242130032284325,0.5790550319472983
37,0.8834364232769066,0.061018461245440254,0.000100000005,0.8218593703679878,0.6061811292827323
38,0.8854134043406215,0.060924923247513335,0.000100000005,0.82597822841738,0.5780216566812785
39,0.8867640148835462,0.059724145191769745,1.0000001e-05,0.8286260658939224,0.5757931610281659
40,0.8895435329331823,0.059127058512993526,1.0000001e-05,0.8296557807438372,0.5782271685337943
41,0.8870576258703268,0.05934294415979112,1.0000001e-05,0.8290673723884385,0.5803871336632808
42,0.8882516441470659,0.05897800004149992,1.0000001e-05,0.8293615763381706,0.578725558689462
